날짜,지역명,지표,거래구분,값
2025-12-15,대구,가격지수,전세,99.7478
2025-12-22,대구,가격지수,전세,99.8161
2025-12-29,대구,가격지수,전세,99.8563
2026-01-05,대구,가격지수,전세,99.9187
2026-01-12,대구,가격지수,전세,100.0
2026-01-19,대구,가격지수,전세,100.0593
2026-01-26,대구,가격지수,전세,100.1042
2026-02-02,대구,가격지수,전세,100.1357
2026-02-09,대구,가격지수,전세,100.188
2026-02-23,대구,가격지수,전세,100.2545
2026-03-02,대구,가격지수,전세,100.299
2026-03-09,대구,가격지수,전세,100.3566
2026-03-16,대구,가격지수,전세,100.428
2026-03-23,대구,가격지수,전세,100.4781
2026-03-30,대구,가격지수,전세,100.5281
2026-04-06,대구,가격지수,전세,100.5782
2026-04-13,대구,가격지수,전세,100.6061
2026-04-20,대구,가격지수,전세,100.6392
2026-04-27,대구,가격지수,전세,100.6644
2026-05-04,대구,가격지수,전세,100.6786
2026-05-11,대구,가격지수,전세,100.7126
2026-05-18,대구,가격지수,전세,100.7474
2026-05-25,대구,가격지수,전세,100.7603
2026-06-01,대구,가격지수,전세,100.7711
2026-06-08,대구,가격지수,전세,100.7924
2026-06-15,대구,가격지수,전세,100.8278
2026-06-22,대구,가격지수,전세,100.853
2024-06-24,대전,가격지수,전세,101.0211
2024-07-01,대전,가격지수,전세,100.9927
2024-07-08,대전,가격지수,전세,100.9726
2024-07-15,대전,가격지수,전세,100.9538
2024-07-22,대전,가격지수,전세,100.9199
2024-07-29,대전,가격지수,전세,100.9192
2024-08-05,대전,가격지수,전세,100.9091
2024-08-12,대전,가격지수,전세,100.9056
2024-08-19,대전,가격지수,전세,100.891
2024-08-26,대전,가격지수,전세,100.8756
2024-09-02,대전,가격지수,전세,100.9423
2024-09-09,대전,가격지수,전세,100.9211
2024-09-23,대전,가격지수,전세,100.9417
2024-09-30,대전,가격지수,전세,100.9702
2024-10-07,대전,가격지수,전세,101.0025
2024-10-14,대전,가격지수,전세,101.0572
2024-10-21,대전,가격지수,전세,101.0685
2024-10-28,대전,가격지수,전세,101.0977
2024-11-04,대전,가격지수,전세,101.1766
2024-11-11,대전,가격지수,전세,101.2664
2024-11-18,대전,가격지수,전세,101.326
2024-11-25,대전,가격지수,전세,101.3118
2024-12-02,대전,가격지수,전세,101.2931
2024-12-09,대전,가격지수,전세,101.2844
2024-12-16,대전,가격지수,전세,101.2343
2024-12-23,대전,가격지수,전세,101.2387
2024-12-30,대전,가격지수,전세,101.2858
2025-01-06,대전,가격지수,전세,101.2579
2025-01-13,대전,가격지수,전세,101.183
2025-01-20,대전,가격지수,전세,101.1212
2025-02-03,대전,가격지수,전세,101.0269
2025-02-10,대전,가격지수,전세,100.9879
2025-02-17,대전,가격지수,전세,100.8923
2025-02-24,대전,가격지수,전세,100.8732
2025-03-03,대전,가격지수,전세,100.8553
2025-03-10,대전,가격지수,전세,100.8282
2025-03-17,대전,가격지수,전세,100.7304
2025-03-24,대전,가격지수,전세,100.6678
2025-03-31,대전,가격지수,전세,100.602
2025-04-07,대전,가격지수,전세,100.5386
2025-04-14,대전,가격지수,전세,100.3759
2025-04-21,대전,가격지수,전세,100.253
2025-04-28,대전,가격지수,전세,100.2181
2025-05-05,대전,가격지수,전세,100.2044
2025-05-12,대전,가격지수,전세,100.1292
2025-05-19,대전,가격지수,전세,100.0423
2025-05-26,대전,가격지수,전세,99.9744
2025-06-02,대전,가격지수,전세,99.9364
2025-06-09,대전,가격지수,전세,99.8819
2025-06-16,대전,가격지수,전세,99.8427
2025-06-23,대전,가격지수,전세,99.8015
2025-06-30,대전,가격지수,전세,99.7597
2025-07-07,대전,가격지수,전세,99.7045
2025-07-14,대전,가격지수,전세,99.6588
2025-07-21,대전,가격지수,전세,99.6393
2025-07-28,대전,가격지수,전세,99.6009
2025-08-04,대전,가격지수,전세,99.5774
2025-08-11,대전,가격지수,전세,99.5265
2025-08-18,대전,가격지수,전세,99.5088
2025-08-25,대전,가격지수,전세,99.4637
2025-09-01,대전,가격지수,전세,99.4335
2025-09-08,대전,가격지수,전세,99.4196
2025-09-15,대전,가격지수,전세,99.3741
2025-09-22,대전,가격지수,전세,99.3656
2025-09-29,대전,가격지수,전세,99.3481
2025-10-13,대전,가격지수,전세,99.2953
2025-10-20,대전,가격지수,전세,99.2846
2025-10-27,대전,가격지수,전세,99.2884
2025-11-03,대전,가격지수,전세,99.296
2025-11-10,대전,가격지수,전세,99.3344
2025-11-17,대전,가격지수,전세,99.379
2025-11-24,대전,가격지수,전세,99.4441
2025-12-01,대전,가격지수,전세,99.5399
2025-12-08,대전,가격지수,전세,99.635
2025-12-15,대전,가격지수,전세,99.7127
2025-12-22,대전,가격지수,전세,99.8255
2025-12-29,대전,가격지수,전세,99.9088
2026-01-05,대전,가격지수,전세,99.9427
2026-01-12,대전,가격지수,전세,100.0
2026-01-19,대전,가격지수,전세,100.045
2026-01-26,대전,가격지수,전세,100.1538
2026-02-02,대전,가격지수,전세,100.2149
2026-02-09,대전,가격지수,전세,100.2485
2026-02-23,대전,가격지수,전세,100.2908
2026-03-02,대전,가격지수,전세,100.3824
2026-03-09,대전,가격지수,전세,100.5439
2026-03-16,대전,가격지수,전세,100.6075
2026-03-23,대전,가격지수,전세,100.743
2026-03-30,대전,가격지수,전세,100.8186
2026-04-06,대전,가격지수,전세,100.8878
2026-04-13,대전,가격지수,전세,100.928
2026-04-20,대전,가격지수,전세,100.9828
2026-04-27,대전,가격지수,전세,101.0557
2026-05-04,대전,가격지수,전세,101.0642
2026-05-11,대전,가격지수,전세,101.1197
2026-05-18,대전,가격지수,전세,101.1702
2026-05-25,대전,가격지수,전세,101.2761
2026-06-01,대전,가격지수,전세,101.3194
2026-06-08,대전,가격지수,전세,101.3525
2026-06-15,대전,가격지수,전세,101.3975
2026-06-22,대전,가격지수,전세,101.4806
2024-06-24,부산,가격지수,전세,97.9502
2024-07-01,부산,가격지수,전세,97.9162
2024-07-08,부산,가격지수,전세,97.8644
2024-07-15,부산,가격지수,전세,97.8399
2024-07-22,부산,가격지수,전세,97.7941
2024-07-29,부산,가격지수,전세,97.7573
2024-08-05,부산,가격지수,전세,97.7141
2024-08-12,부산,가격지수,전세,97.713
2024-08-19,부산,가격지수,전세,97.7319
2024-08-26,부산,가격지수,전세,97.7178
2024-09-02,부산,가격지수,전세,97.7383
2024-09-09,부산,가격지수,전세,97.7652
2024-09-23,부산,가격지수,전세,97.778
2024-09-30,부산,가격지수,전세,97.7928
2024-10-07,부산,가격지수,전세,97.7982
2024-10-14,부산,가격지수,전세,97.811
2024-10-21,부산,가격지수,전세,97.8215
2024-10-28,부산,가격지수,전세,97.8234
2024-11-04,부산,가격지수,전세,97.8116
2024-11-11,부산,가격지수,전세,97.8143
2024-11-18,부산,가격지수,전세,97.831
2024-11-25,부산,가격지수,전세,97.8185
2024-12-02,부산,가격지수,전세,97.8436
2024-12-09,부산,가격지수,전세,97.8289
2024-12-16,부산,가격지수,전세,97.8191
2024-12-23,부산,가격지수,전세,97.8265
2024-12-30,부산,가격지수,전세,97.8143
2025-01-06,부산,가격지수,전세,97.7994
2025-01-13,부산,가격지수,전세,97.8108
2025-01-20,부산,가격지수,전세,97.8064
2025-02-03,부산,가격지수,전세,97.8112
2025-02-10,부산,가격지수,전세,97.857
2025-02-17,부산,가격지수,전세,97.8773
2025-02-24,부산,가격지수,전세,97.894
2025-03-03,부산,가격지수,전세,97.9051
2025-03-10,부산,가격지수,전세,97.916
2025-03-17,부산,가격지수,전세,97.9348
2025-03-24,부산,가격지수,전세,97.9677
2025-03-31,부산,가격지수,전세,97.9934
2025-04-07,부산,가격지수,전세,98.0007
2025-04-14,부산,가격지수,전세,98.0239
2025-04-21,부산,가격지수,전세,98.0275
2025-04-28,부산,가격지수,전세,98.0522
2025-05-05,부산,가격지수,전세,98.0516
2025-05-12,부산,가격지수,전세,98.0673
2025-05-19,부산,가격지수,전세,98.0772
2025-05-26,부산,가격지수,전세,98.0825
2025-06-02,부산,가격지수,전세,98.1073
2025-06-09,부산,가격지수,전세,98.1152
2025-06-16,부산,가격지수,전세,98.1206
2025-06-23,부산,가격지수,전세,98.1615
2025-06-30,부산,가격지수,전세,98.1722
2025-07-07,부산,가격지수,전세,98.1853
2025-07-14,부산,가격지수,전세,98.2162
2025-07-21,부산,가격지수,전세,98.2398
2025-07-28,부산,가격지수,전세,98.2519
2025-08-04,부산,가격지수,전세,98.2658
2025-08-11,부산,가격지수,전세,98.2836
2025-08-18,부산,가격지수,전세,98.2965
2025-08-25,부산,가격지수,전세,98.3131
2025-09-01,부산,가격지수,전세,98.3538
2025-09-08,부산,가격지수,전세,98.3808
2025-09-15,부산,가격지수,전세,98.4076
2025-09-22,부산,가격지수,전세,98.4502
2025-09-29,부산,가격지수,전세,98.4813
2025-10-13,부산,가격지수,전세,98.5447
2025-10-20,부산,가격지수,전세,98.6056
2025-10-27,부산,가격지수,전세,98.7034
2025-11-03,부산,가격지수,전세,98.8163
2025-11-10,부산,가격지수,전세,98.9451
2025-11-17,부산,가격지수,전세,99.0523
2025-11-24,부산,가격지수,전세,99.1531
2025-12-01,부산,가격지수,전세,99.3043
2025-12-08,부산,가격지수,전세,99.4078
2025-12-15,부산,가격지수,전세,99.5402
2025-12-22,부산,가격지수,전세,99.6487
2025-12-29,부산,가격지수,전세,99.749
2026-01-05,부산,가격지수,전세,99.8438
2026-01-12,부산,가격지수,전세,100.0
2026-01-19,부산,가격지수,전세,100.1538
2026-01-26,부산,가격지수,전세,100.251
2026-02-02,부산,가격지수,전세,100.3768
2026-02-09,부산,가격지수,전세,100.4843
2026-02-23,부산,가격지수,전세,100.5797
2026-03-02,부산,가격지수,전세,100.6769
2026-03-09,부산,가격지수,전세,100.794
2026-03-16,부산,가격지수,전세,100.8568
2026-03-23,부산,가격지수,전세,100.9666
2026-03-30,부산,가격지수,전세,101.0978
2026-04-06,부산,가격지수,전세,101.2295
2026-04-13,부산,가격지수,전세,101.3447
2026-04-20,부산,가격지수,전세,101.4172
2026-04-27,부산,가격지수,전세,101.5482
2026-05-04,부산,가격지수,전세,101.6174
2026-05-11,부산,가격지수,전세,101.7355
2026-05-18,부산,가격지수,전세,101.8286
2026-05-25,부산,가격지수,전세,101.9219
2026-06-01,부산,가격지수,전세,102.0217
2026-06-08,부산,가격지수,전세,102.0991
2026-06-15,부산,가격지수,전세,102.166
2026-06-22,부산,가격지수,전세,102.225
2024-06-24,서울,가격지수,전세,92.8538
2024-07-01,서울,가격지수,전세,93.0121
2024-07-08,서울,가격지수,전세,93.1554
2024-07-15,서울,가격지수,전세,93.3468
2024-07-22,서울,가격지수,전세,93.5467
2024-07-29,서울,가격지수,전세,93.7636
2024-08-05,서울,가격지수,전세,93.9485
2024-08-12,서울,가격지수,전세,94.1321
2024-08-19,서울,가격지수,전세,94.2932
2024-08-26,서울,가격지수,전세,94.4714
2024-09-02,서울,가격지수,전세,94.6286
2024-09-09,서울,가격지수,전세,94.7965
2024-09-23,서울,가격지수,전세,94.8931
2024-09-30,서울,가격지수,전세,94.9599
2024-10-07,서울,가격지수,전세,95.0786
2024-10-14,서울,가격지수,전세,95.1785
2024-10-21,서울,가격지수,전세,95.2802
2024-10-28,서울,가격지수,전세,95.4148
2024-11-04,서울,가격지수,전세,95.5025
2024-11-11,서울,가격지수,전세,95.5927
2024-11-18,서울,가격지수,전세,95.6421
2024-11-25,서울,가격지수,전세,95.7103
2024-12-02,서울,가격지수,전세,95.7655
2024-12-09,서울,가격지수,전세,95.8209
2024-12-16,서울,가격지수,전세,95.8585
2024-12-23,서울,가격지수,전세,95.898
2024-12-30,서울,가격지수,전세,95.9234
2025-01-06,서울,가격지수,전세,95.9406
2025-01-13,서울,가격지수,전세,95.9264
2025-01-20,서울,가격지수,전세,95.9411
2025-02-03,서울,가격지수,전세,95.9451
2025-02-10,서울,가격지수,전세,95.9588
2025-02-17,서울,가격지수,전세,95.977
2025-02-24,서울,가격지수,전세,95.9986
2025-03-03,서울,가격지수,전세,96.062
2025-03-10,서울,가격지수,전세,96.1105
2025-03-17,서울,가격지수,전세,96.1564
2025-03-24,서울,가격지수,전세,96.212
2025-03-31,서울,가격지수,전세,96.2769
2025-04-07,서울,가격지수,전세,96.3216
2025-04-14,서울,가격지수,전세,96.3745
2025-04-21,서울,가격지수,전세,96.431
2025-04-28,서울,가격지수,전세,96.4604
2025-05-05,서울,가격지수,전세,96.4738
2025-05-12,서울,가격지수,전세,96.5217
2025-05-19,서울,가격지수,전세,96.5914
2025-05-26,서울,가격지수,전세,96.639
2025-06-02,서울,가격지수,전세,96.6876
2025-06-09,서울,가격지수,전세,96.7902
2025-06-16,서울,가격지수,전세,96.9042
2025-06-23,서울,가격지수,전세,96.9943
2025-06-30,서울,가격지수,전세,97.0847
2025-07-07,서울,가격지수,전세,97.1695
2025-07-14,서울,가격지수,전세,97.2725
2025-07-21,서울,가격지수,전세,97.336
2025-07-28,서울,가격지수,전세,97.3971
2025-08-04,서울,가격지수,전세,97.4521
2025-08-11,서울,가격지수,전세,97.5298
2025-08-18,서울,가격지수,전세,97.5933
2025-08-25,서울,가격지수,전세,97.6528
2025-09-01,서울,가격지수,전세,97.7545
2025-09-08,서울,가격지수,전세,97.8477
2025-09-15,서울,가격지수,전세,97.919
2025-09-22,서울,가격지수,전세,98.0257
2025-09-29,서울,가격지수,전세,98.1766
2025-10-13,서울,가격지수,전세,98.3433
2025-10-20,서울,가격지수,전세,98.4471
2025-10-27,서울,가격지수,전세,98.6124
2025-11-03,서울,가격지수,전세,98.7384
2025-11-10,서울,가격지수,전세,98.895
2025-11-17,서울,가격지수,전세,99.0348
2025-11-24,서울,가격지수,전세,99.1826
2025-12-01,서울,가격지수,전세,99.3132
2025-12-08,서울,가격지수,전세,99.4383
2025-12-15,서울,가격지수,전세,99.532
2025-12-22,서울,가격지수,전세,99.6653
2025-12-29,서울,가격지수,전세,99.7727
2026-01-05,서울,가격지수,전세,99.8955
2026-01-12,서울,가격지수,전세,100.0
2026-01-19,서울,가격지수,전세,100.1438
2026-01-26,서울,가격지수,전세,100.2921
2026-02-02,서울,가격지수,전세,100.4244
2026-02-09,서울,가격지수,전세,100.5854
2026-02-23,서울,가격지수,전세,100.7488
2026-03-02,서울,가격지수,전세,100.8924
2026-03-09,서울,가격지수,전세,101.1354
2026-03-16,서울,가격지수,전세,101.3359
2026-03-23,서울,가격지수,전세,101.5723
2026-03-30,서울,가격지수,전세,101.81
2026-04-06,서울,가격지수,전세,101.9982
2026-04-13,서울,가격지수,전세,102.205
2026-04-20,서울,가격지수,전세,102.4097
2026-04-27,서울,가격지수,전세,102.6275
2026-05-04,서울,가격지수,전세,102.7909
2026-05-11,서울,가격지수,전세,103.0565
2026-05-18,서울,가격지수,전세,103.4134
2026-05-25,서울,가격지수,전세,103.6616
2026-06-01,서울,가격지수,전세,103.9498
2026-06-08,서울,가격지수,전세,104.2642
2026-06-15,서울,가격지수,전세,104.5321
2026-06-22,서울,가격지수,전세,104.87
2024-06-24,세종,가격지수,전세,94.0683
2024-07-01,세종,가격지수,전세,94.0158
2024-07-08,세종,가격지수,전세,93.9334
2024-07-15,세종,가격지수,전세,93.837
2024-07-22,세종,가격지수,전세,93.7652
2024-07-29,세종,가격지수,전세,93.7337
2024-08-05,세종,가격지수,전세,93.6825
2024-08-12,세종,가격지수,전세,93.3294
2024-08-19,세종,가격지수,전세,93.3193
2024-08-26,세종,가격지수,전세,93.2649
2024-09-02,세종,가격지수,전세,93.2457
2024-09-09,세종,가격지수,전세,93.2067
2024-09-23,세종,가격지수,전세,93.2067
2024-09-30,세종,가격지수,전세,93.2251
2024-10-07,세종,가격지수,전세,93.1937
2024-10-14,세종,가격지수,전세,93.1825
2024-10-21,세종,가격지수,전세,93.2576
2024-10-28,세종,가격지수,전세,93.2948
2024-11-04,세종,가격지수,전세,93.3377
2024-11-11,세종,가격지수,전세,93.3529
2024-11-18,세종,가격지수,전세,93.3559
2024-11-25,세종,가격지수,전세,93.3797
2024-12-02,세종,가격지수,전세,93.3902
2024-12-09,세종,가격지수,전세,93.3901
2024-12-16,세종,가격지수,전세,93.3131
2024-12-23,세종,가격지수,전세,93.2489
2024-12-30,세종,가격지수,전세,93.2457
2025-01-06,세종,가격지수,전세,93.2185
2025-01-13,세종,가격지수,전세,93.1709
2025-01-20,세종,가격지수,전세,93.1503
2025-02-03,세종,가격지수,전세,93.0954
2025-02-10,세종,가격지수,전세,92.9317
2025-02-17,세종,가격지수,전세,92.9193
2025-02-24,세종,가격지수,전세,92.863
2025-03-03,세종,가격지수,전세,92.8227
2025-03-10,세종,가격지수,전세,92.804
2025-03-17,세종,가격지수,전세,92.7933
2025-03-24,세종,가격지수,전세,92.7948
2025-03-31,세종,가격지수,전세,92.7928
2025-04-07,세종,가격지수,전세,92.7517
2025-04-14,세종,가격지수,전세,92.7723
2025-04-21,세종,가격지수,전세,92.875
2025-04-28,세종,가격지수,전세,92.8963
2025-05-05,세종,가격지수,전세,92.8948
2025-05-12,세종,가격지수,전세,92.9385
2025-05-19,세종,가격지수,전세,92.9633
2025-05-26,세종,가격지수,전세,92.9759
2025-06-02,세종,가격지수,전세,92.9867
2025-06-09,세종,가격지수,전세,92.9984
2025-06-16,세종,가격지수,전세,93.1017
2025-06-23,세종,가격지수,전세,93.1469
2025-06-30,세종,가격지수,전세,93.2048
2025-07-07,세종,가격지수,전세,93.3107
2025-07-14,세종,가격지수,전세,93.4033
2025-07-21,세종,가격지수,전세,93.452
2025-07-28,세종,가격지수,전세,93.5525
2025-08-04,세종,가격지수,전세,93.6261
2025-08-11,세종,가격지수,전세,93.7335
2025-08-18,세종,가격지수,전세,93.881
2025-08-25,세종,가격지수,전세,94.0222
2025-09-01,세종,가격지수,전세,94.156
2025-09-08,세종,가격지수,전세,94.3083
2025-09-15,세종,가격지수,전세,94.4066
2025-09-22,세종,가격지수,전세,94.5671
2025-09-29,세종,가격지수,전세,94.7346
2025-10-13,세종,가격지수,전세,94.8622
2025-10-20,세종,가격지수,전세,95.0801
2025-10-27,세종,가격지수,전세,95.2331
2025-11-03,세종,가격지수,전세,95.6204
2025-11-10,세종,가격지수,전세,95.9234
2025-11-17,세종,가격지수,전세,96.3234
2025-11-24,세종,가격지수,전세,96.9301
2025-12-01,세종,가격지수,전세,97.6319
2025-12-08,세종,가격지수,전세,98.5246
2025-12-15,세종,가격지수,전세,98.8009
2025-12-22,세종,가격지수,전세,98.9525
2025-12-29,세종,가격지수,전세,99.0775
2026-01-05,세종,가격지수,전세,99.5684
2026-01-12,세종,가격지수,전세,100.0
2026-01-19,세종,가격지수,전세,100.1675
2026-01-26,세종,가격지수,전세,100.4672
2026-02-02,세종,가격지수,전세,100.7013
2026-02-09,세종,가격지수,전세,101.0829
2026-02-23,세종,가격지수,전세,101.2856
2026-03-02,세종,가격지수,전세,101.5665
2026-03-09,세종,가격지수,전세,101.8403
2026-03-16,세종,가격지수,전세,102.0173
2026-03-23,세종,가격지수,전세,102.2705
2026-03-30,세종,가격지수,전세,102.3737
2026-04-06,세종,가격지수,전세,102.5097
2026-04-13,세종,가격지수,전세,102.5432
2026-04-20,세종,가격지수,전세,102.6683
2026-04-27,세종,가격지수,전세,102.862
2026-05-04,세종,가격지수,전세,102.9665
2026-05-11,세종,가격지수,전세,102.9864
2026-05-18,세종,가격지수,전세,103.1487
2026-05-25,세종,가격지수,전세,103.2679
2026-06-01,세종,가격지수,전세,103.3067
2026-06-08,세종,가격지수,전세,103.3784
2026-06-15,세종,가격지수,전세,103.4661
2026-06-22,세종,가격지수,전세,103.5135
2024-06-24,울산,가격지수,전세,92.6044
2024-07-01,울산,가격지수,전세,92.6499
2024-07-08,울산,가격지수,전세,92.7389
2024-07-15,울산,가격지수,전세,92.8298
2024-07-22,울산,가격지수,전세,92.8735
2024-07-29,울산,가격지수,전세,92.928
2024-08-05,울산,가격지수,전세,92.9656
2024-08-12,울산,가격지수,전세,93.0315
2024-08-19,울산,가격지수,전세,93.0906
2024-08-26,울산,가격지수,전세,93.1833
2024-09-02,울산,가격지수,전세,93.2612
2024-09-09,울산,가격지수,전세,93.3405
2024-09-23,울산,가격지수,전세,93.39
2024-09-30,울산,가격지수,전세,93.4639
2024-10-07,울산,가격지수,전세,93.5972
2024-10-14,울산,가격지수,전세,93.7341
2024-10-21,울산,가격지수,전세,93.8324
2024-10-28,울산,가격지수,전세,94.0125
2024-11-04,울산,가격지수,전세,94.1541
2024-11-11,울산,가격지수,전세,94.2491
2024-11-18,울산,가격지수,전세,94.3029
2024-11-25,울산,가격지수,전세,94.3939
2024-12-02,울산,가격지수,전세,94.499
2024-12-09,울산,가격지수,전세,94.7226
2024-12-16,울산,가격지수,전세,94.895
2024-12-23,울산,가격지수,전세,95.1658
2024-12-30,울산,가격지수,전세,95.3462
2025-01-06,울산,가격지수,전세,95.4334
2025-01-13,울산,가격지수,전세,95.4858
2025-01-20,울산,가격지수,전세,95.5744
2025-02-03,울산,가격지수,전세,95.6239
2025-02-10,울산,가격지수,전세,95.7893
2025-02-17,울산,가격지수,전세,95.8588
2025-02-24,울산,가격지수,전세,95.9208
2025-03-03,울산,가격지수,전세,96.0295
2025-03-10,울산,가격지수,전세,96.137
2025-03-17,울산,가격지수,전세,96.2186
2025-03-24,울산,가격지수,전세,96.2665
2025-03-31,울산,가격지수,전세,96.3594
2025-04-07,울산,가격지수,전세,96.4888
2025-04-14,울산,가격지수,전세,96.6143
2025-04-21,울산,가격지수,전세,96.7049
2025-04-28,울산,가격지수,전세,96.7524
2025-05-05,울산,가격지수,전세,96.7747
2025-05-12,울산,가격지수,전세,96.8285
2025-05-19,울산,가격지수,전세,96.9662
2025-05-26,울산,가격지수,전세,97.0285
2025-06-02,울산,가격지수,전세,97.1624
2025-06-09,울산,가격지수,전세,97.2477
2025-06-16,울산,가격지수,전세,97.3457
2025-06-23,울산,가격지수,전세,97.4281
2025-06-30,울산,가격지수,전세,97.5026
2025-07-07,울산,가격지수,전세,97.6435
2025-07-14,울산,가격지수,전세,97.7741
2025-07-21,울산,가격지수,전세,97.9834
2025-07-28,울산,가격지수,전세,98.0462
2025-08-04,울산,가격지수,전세,98.0636
2025-08-11,울산,가격지수,전세,98.1553
2025-08-18,울산,가격지수,전세,98.1966
2025-08-25,울산,가격지수,전세,98.2408
2025-09-01,울산,가격지수,전세,98.3093
2025-09-08,울산,가격지수,전세,98.3478
2025-09-15,울산,가격지수,전세,98.4147
2025-09-22,울산,가격지수,전세,98.4425
2025-09-29,울산,가격지수,전세,98.5131
2025-10-13,울산,가격지수,전세,98.553
2025-10-20,울산,가격지수,전세,98.6173
2025-10-27,울산,가격지수,전세,98.6788
2025-11-03,울산,가격지수,전세,98.8379
2025-11-10,울산,가격지수,전세,99.001
2025-11-17,울산,가격지수,전세,99.0977
2025-11-24,울산,가격지수,전세,99.1605
2025-12-01,울산,가격지수,전세,99.3043
2025-12-08,울산,가격지수,전세,99.4687
2025-12-15,울산,가격지수,전세,99.5419
2025-12-22,울산,가격지수,전세,99.6844
2025-12-29,울산,가격지수,전세,99.7322
2026-01-05,울산,가격지수,전세,99.7854
2026-01-12,울산,가격지수,전세,100.0
2026-01-19,울산,가격지수,전세,100.1359
2026-01-26,울산,가격지수,전세,100.2817
2026-02-02,울산,가격지수,전세,100.3897
2026-02-09,울산,가격지수,전세,100.4945
2026-02-23,울산,가격지수,전세,100.6626
2026-03-02,울산,가격지수,전세,100.7391
2026-03-09,울산,가격지수,전세,100.9118
2026-03-16,울산,가격지수,전세,101.1027
2026-03-23,울산,가격지수,전세,101.2376
2026-03-30,울산,가격지수,전세,101.337
2026-04-06,울산,가격지수,전세,101.4139
2026-04-13,울산,가격지수,전세,101.5616
2026-04-20,울산,가격지수,전세,101.6575
2026-04-27,울산,가격지수,전세,101.7313
2026-05-04,울산,가격지수,전세,101.7892
2026-05-11,울산,가격지수,전세,101.8395
2026-05-18,울산,가격지수,전세,101.9064
2026-05-25,울산,가격지수,전세,102.006
2026-06-01,울산,가격지수,전세,102.0933
2026-06-08,울산,가격지수,전세,102.259
2026-06-15,울산,가격지수,전세,102.3682
2026-06-22,울산,가격지수,전세,102.4335
2024-06-24,인천,가격지수,전세,95.9081
2024-07-01,인천,가격지수,전세,95.9808
2024-07-08,인천,가격지수,전세,96.0458
2024-07-15,인천,가격지수,전세,96.1351
2024-07-22,인천,가격지수,전세,96.2447
2024-07-29,인천,가격지수,전세,96.364
2024-08-05,인천,가격지수,전세,96.5085
2024-08-12,인천,가격지수,전세,96.7396
2024-08-19,인천,가격지수,전세,96.9225
2024-08-26,인천,가격지수,전세,97.0644
2024-09-02,인천,가격지수,전세,97.1927
2024-09-09,인천,가격지수,전세,97.3777
2024-09-23,인천,가격지수,전세,97.5187
2024-09-30,인천,가격지수,전세,97.614
2024-10-07,인천,가격지수,전세,97.7885
2024-10-14,인천,가격지수,전세,97.9157
2024-10-21,인천,가격지수,전세,98.0461
2024-10-28,인천,가격지수,전세,98.2098
2024-11-04,인천,가격지수,전세,98.324
2024-11-11,인천,가격지수,전세,98.4865
2024-11-18,인천,가격지수,전세,98.5908
2024-11-25,인천,가격지수,전세,98.7205
2024-12-02,인천,가격지수,전세,98.7659
2024-12-09,인천,가격지수,전세,98.8666
2024-12-16,인천,가격지수,전세,98.9312
2024-12-23,인천,가격지수,전세,98.9651
2024-12-30,인천,가격지수,전세,99.0177
2025-01-06,인천,가격지수,전세,99.0758
2025-01-13,인천,가격지수,전세,99.1182
2025-01-20,인천,가격지수,전세,99.1922
2025-02-03,인천,가격지수,전세,99.2039
2025-02-10,인천,가격지수,전세,99.2049
2025-02-17,인천,가격지수,전세,99.2052
2025-02-24,인천,가격지수,전세,99.2193
2025-03-03,인천,가격지수,전세,99.2252
2025-03-10,인천,가격지수,전세,99.2235
2025-03-17,인천,가격지수,전세,99.2315
2025-03-24,인천,가격지수,전세,99.244
2025-03-31,인천,가격지수,전세,99.2581
2025-04-07,인천,가격지수,전세,99.2647
2025-04-14,인천,가격지수,전세,99.2785
2025-04-21,인천,가격지수,전세,99.2926
2025-04-28,인천,가격지수,전세,99.3009
2025-05-05,인천,가격지수,전세,99.3029
2025-05-12,인천,가격지수,전세,99.3043
2025-05-19,인천,가격지수,전세,99.323
2025-05-26,인천,가격지수,전세,99.3515
2025-06-02,인천,가격지수,전세,99.3672
2025-06-09,인천,가격지수,전세,99.3879
2025-06-16,인천,가격지수,전세,99.3985
2025-06-23,인천,가격지수,전세,99.3996
2025-06-30,인천,가격지수,전세,99.4054
2025-07-07,인천,가격지수,전세,99.4203
2025-07-14,인천,가격지수,전세,99.431
2025-07-21,인천,가격지수,전세,99.4316
2025-07-28,인천,가격지수,전세,99.428
2025-08-04,인천,가격지수,전세,99.4444
2025-08-11,인천,가격지수,전세,99.4479
2025-08-18,인천,가격지수,전세,99.4544
2025-08-25,인천,가격지수,전세,99.4621
2025-09-01,인천,가격지수,전세,99.4797
2025-09-08,인천,가격지수,전세,99.4851
2025-09-15,인천,가격지수,전세,99.506
2025-09-22,인천,가격지수,전세,99.5092
2025-09-29,인천,가격지수,전세,99.5346
2025-10-13,인천,가격지수,전세,99.5491
2025-10-20,인천,가격지수,전세,99.5555
2025-10-27,인천,가격지수,전세,99.5727
2025-11-03,인천,가격지수,전세,99.5832
2025-11-10,인천,가격지수,전세,99.6051
2025-11-17,인천,가격지수,전세,99.6389
2025-11-24,인천,가격지수,전세,99.6707
2025-12-01,인천,가격지수,전세,99.7049
2025-12-08,인천,가격지수,전세,99.7238
2025-12-15,인천,가격지수,전세,99.7457
2025-12-22,인천,가격지수,전세,99.8034
2025-12-29,인천,가격지수,전세,99.8342
2026-01-05,인천,가격지수,전세,99.9076
2026-01-12,인천,가격지수,전세,100.0
